54-AP890105-0043	1.0316839497682997	11.28442476193925	3.6127647316545164	-58.152407095429496	-58.19879627658734	0
54-AP890117-0119	2.1153852927933476	19.75845662063164	7.311491137544968	-54.82297865726793	-45.608107853671925	1
54-AP890118-0061	2.0799141457874235	20.04944346463582	7.123636964871887	-55.158806085298274	-45.716759886431944	1
54-AP890118-0257	1.5528682698974	14.74715330918079	4.416425407129696	-56.99264905327091	-39.36134039803032	0
54-AP890121-0007	0.6029292107404394	5.816353580371785	1.8636797867685209	-59.070268320002555	-68.66216502518112	0
54-AP890121-0147	1.394693603748299	12.762424323850478	5.385722102895667	-56.58474474976847	-56.531736546549105	0
54-AP890123-0052	2.0802634489485774	18.131284193300957	7.402372864272675	-54.36553319226828	-44.94720681945057	1
54-AP890123-0096	0.7077363896848138	7.390980475220075	2.187643226302304	-58.842636337318005	-67.23242328315547	0
54-AP890123-0136	1.58519219439441	13.311719822800288	5.98067766354416	-55.72350373903163	-56.40918509274553	0
54-AP890123-0258	1.920757473639733	18.479894850121067	6.366132088929773	-56.18059751568478	-38.02344223015396	0
54-AP890124-0087	1.6449811167162487	15.845948553521755	5.720705506432435	-56.76625297692935	-46.86082125168012	0
54-AP890124-0268	1.9222794874295173	18.605823088197038	6.535382358129484	-55.955434951976684	-45.795545798987064	0
54-AP890126-0109	0.6253164556962025	6.183905852541487	1.9328797113405167	-59.06780018137768	-68.1930321394491	0
54-AP890126-0207	1.8320583936040973	18.5904853404126	6.539858841708442	-56.17728815174709	-45.42370613328402	1
54-AP890130-0042	1.1956344199596947	11.152040736877538	4.147996413804406	-57.687365661395035	-50.02480904199286	0
54-AP890205-0032	1.2921481400269879	11.836397060520573	4.568888770361095	-56.96344682216834	-57.96443632571852	1
54-AP890212-0042	1.5257034260209923	14.055744910007267	5.543970101250059	-56.44763095419509	-55.88504989201408	1
54-AP890213-0148	1.0989566347160906	10.836112119944145	3.381017883778755	-57.81680429964783	-57.76838563393217	0
54-AP890214-0100	1.4790992304685617	13.311974247737329	5.447774334166187	-56.71819201097972	-56.50337452705803	0
54-AP890214-0145	1.5313136406378616	13.266253192329067	5.705961181681371	-56.21151518345995	-56.982422540980345	0
54-AP890215-0048	1.5514081766366328	14.040705097496158	5.766673048762543	-56.31365227056765	-56.3252782125375	1
54-AP890216-0090	1.3161682409374271	13.263992473853932	5.011758595590343	-57.408421760367176	-56.05233972292282	0
54-AP890217-0114	1.5360721091876712	14.10497885532366	5.715907268566864	-56.58255687281566	-55.46557229801158	0
54-AP890222-0165	1.4781567923399161	14.070170032345358	5.465564225017756	-56.870126720638616	-55.74188817579465	1
54-AP890224-0115	1.573176230125299	18.94988770812145	5.510972771088405	-57.273908156979516	-44.77139399669977	1
54-AP890226-0013	1.8129951603320626	19.133013164434466	6.490183708690298	-56.3585996358685	-44.769695324227584	0
54-AP890228-0015	1.2015319510932307	12.49297834537878	4.135387946466547	-57.2771627443791	-57.27464385237872	0
54-AP890302-0065	1.3502159601208814	13.19176373761015	4.804678786620018	-57.05354236013275	-56.59157645906959	0
54-AP890302-0145	1.2942041140637417	13.46778168866598	4.637921970609516	-57.40968431932838	-56.760007231960344	0
54-AP890304-0146	1.4702803738317756	18.888613737302368	4.987970051053718	-57.456061315410295	-44.91197576364826	0
54-AP890306-0169	2.022903984388805	20.175029668661576	7.196698314905813	-55.66618197270603	-44.398171621392734	1
54-AP890307-0096	1.1540115301465288	12.729134577812712	4.0013255763362094	-57.68144971203625	-57.21789352726643	0
54-AP890307-0258	0.364306784660767	4.777727335034673	1.126087737432897	-59.760217905942156	-69.09699163606787	0
54-AP890309-0227	1.3127735474524074	14.516306550550098	4.423202730737186	-57.462035986883194	-49.2715628084499	0
54-AP890311-0082	1.609913009149802	13.625078755997054	6.010704809121165	-55.74179175416498	-56.51565086085038	0
54-AP890313-0024	1.5017632652893997	13.192443783345855	5.507124475782058	-56.21412043716695	-57.44427594999876	0
54-AP890313-0078	1.4103099431977286	11.924626201806374	5.195272827650622	-56.44132323693134	-58.25311152510373	0
54-AP890314-0036	1.5408467501490757	12.513254904324855	5.745465089867908	-55.90056346758419	-57.42355831241909	0
54-AP890316-0043	1.1902481874168673	13.231896339193938	4.34197624380276	-57.96727985986824	-56.15750597739584	0
54-AP890316-0289	0.2040479140850888	1.8082781407354038	0.5812350720179145	-60.50889114027172	-79.69332881137854	0
54-AP890317-0096	1.1509242088891547	12.124685149616646	4.521617251636419	-57.68164608805708	-57.31219383153482	0
54-AP890318-0078	1.4540748118355586	13.539208709297293	5.228661507124324	-56.58510930286859	-56.55491168988688	0
54-AP890320-0291	0.8411761365373779	8.228016507973466	3.2684009451650096	-58.383622216398656	-60.40426162471192	0
54-AP890322-0163	0.7479182437547314	6.241753696697094	2.311847043087068	-58.51129741297535	-68.0623955646262	0
54-AP890324-0106	1.154151404151404	12.273376673123533	4.20773738108708	-57.96907567563686	-57.34428110178895	0
54-AP890325-0018	1.4362972307796282	12.789221243673373	5.333144559048192	-56.721247877356866	-57.33952394194157	0
54-AP890325-0027	1.1138669673055241	12.846635302148847	4.118583007893876	-58.25400764278569	-55.437408601553365	0
54-AP890327-0078	1.2870955821039558	15.377608933464167	3.5333644964786304	-57.96764468715076	-46.02656676801028	1
54-AP890327-0179	1.1273008211061308	11.463555258410153	3.8208304615933915	-57.97361845377387	-49.96642603516549	0
54-AP890328-0062	1.3595906301451879	12.775559664320102	4.1743895043644645	-57.124077761998755	-56.80778410311658	1
54-AP890328-0140	0.8927297898225448	8.164598186364646	2.659455417053808	-58.38000843681634	-59.33920116083534	0
54-AP890329-0077	1.9868375510016385	18.40098420448932	6.685058741450533	-55.17157526730686	-46.760795663847645	1
54-AP890329-0150	1.754511769413008	16.744900456596643	5.769542994834585	-55.854840239521224	-47.83309678002032	1
54-AP890330-0029	1.909956914332255	18.544320161584736	6.4654240290010065	-55.48873983301272	-46.75617458203065	1
54-AP890330-0035	1.7742670937104004	19.15559949769538	5.7607883827434705	-56.585473829390864	-38.37969420429275	0
54-AP890401-0127	1.973942117971144	19.382023761849222	7.076728157034728	-55.4840848613915	-44.57468153924997	1
54-AP890407-0161	1.2482097677215682	13.252762356237856	4.712790857353268	-57.744388884123296	-56.0856023511093	1
54-AP890413-0069	1.2746766853897755	12.058308989021782	3.669046664569696	-57.56888204930322	-49.17433644763022	1
54-AP890421-0098	0.6806751636238374	5.518631566281897	1.8872322821721692	-58.84575061455569	-68.02333186462329	0
54-AP890421-0104	0.3584905660377358	3.752227340842081	0.9939469004255819	-59.760835144864906	-69.1467132761862	0
54-AP890422-0063	1.3341211654307208	13.086875736749246	4.730950980010709	-56.960335512879496	-57.21711789868475	0
54-AP890424-0010	1.0090246442207567	10.23841524133282	3.64173251637025	-57.979277129799584	-51.76725257008214	0
54-AP890428-0088	1.340048493697123	12.316749080445014	5.183038204353004	-56.72130393085432	-57.49511263522024	0
54-AP890511-0054	1.6356732348111658	14.816512545395877	6.007530755398866	-55.89148539367624	-55.55122670768953	0
54-AP890516-0227	1.6613131640646501	14.662280636827582	5.570545436559341	-56.432500669040174	-47.523396345040105	0
54-AP890520-0118	1.538134173265456	13.316000548875246	5.656444828450237	-56.314717633383786	-56.61585815982792	0
54-AP890521-0067	1.335465753946532	13.542405093935065	4.776502102450412	-57.27525513974628	-56.12955256361815	0
54-AP890523-0152	0.3014032946918853	4.111962021244758	1.2972593996600734	-59.76815203472687	-70.60371407608507	0
54-AP890523-0172	1.2570817893489314	13.979856773371102	4.551138135560274	-57.74393985206772	-55.68426369404656	0
54-AP890524-0098	0.29144542772861354	4.040936262991734	1.2544000920606844	-59.76972054795726	-70.7335011499402	0
54-AP890525-0037	1.437566559722082	13.517916332464218	5.17464862400724	-56.67240108723413	-56.73681312448828	0
54-AP890526-0048	1.4294230386779732	13.5704071097013	5.167761007179717	-56.87138910250742	-56.37327173880136	0
54-AP890526-0153	1.3559121676328658	13.554333350697153	4.839702835173797	-57.157472104089905	-55.996021610195896	0
54-AP890527-0082	1.2308532863556652	12.270759624532976	4.649502644016707	-57.74528682727469	-56.705904124490075	0
54-AP890601-0153	0.942870983652762	12.163950885753739	3.590027163069424	-58.65947275089385	-56.13055113178075	0
54-AP890605-0089	2.2963160360654418	20.59368680699583	7.664723421312585	-53.47209871561292	-43.79890892543086	1
54-AP890605-0104	1.4107404902516558	14.034189153209093	5.13022191053064	-57.12093610691644	-55.774772982970866	1
54-AP890608-0155	1.1014492753623188	12.788341020038406	4.072667924193833	-58.254569011628064	-56.172851713124835	0
54-AP890609-0266	1.581250965239302	17.565461020172496	5.187167868106209	-57.27651760661324	-37.97193748344522	0
54-AP890610-0088	1.5685222383921427	14.052555562132003	5.841024571833593	-56.20837587075416	-56.23203587009973	0
54-AP890610-0113	1.2493115896093225	13.258368405890735	4.5219872095322255	-57.74433275732162	-56.03962225783137	0
54-AP890612-0180	1.3151741006935418	13.260193936151898	5.0081908184294885	-57.40847788086912	-56.0897235303015	0
54-AP890614-0101	1.894724202246485	15.970422822267565	6.702854390622682	-55.1726679950679	-47.22498353361799	0
54-AP890615-0012	1.5932592088748563	14.03415016546389	5.902728255786341	-55.959360061100035	-56.51970888454221	0
54-AP890621-0088	0.9285714285714286	9.811299556492902	3.0016667693865458	-58.38065294546347	-51.165193539266554	0
